x,v
0.28517,0.958583
0.379602,0.925345
0.470239,0.882852
0.556173,0.831532
0.636545,0.771896
0.710552,0.704541
0.777453,0.630141
0.83658,0.549439
0.887341,0.463243
0.929229,0.372415
0.961824,0.277862
0.984801,0.180531
0.99793,0.0813943
1.00108,-0.0185562
0.994219,-0.118321
0.977416,-0.216903
0.950838,-0.313316
0.914753,-0.406595
0.869519,-0.495809
0.815591,-0.580064
0.753506,-0.658519
0.683887,-0.730389
0.607429,-0.794955
0.524896,-0.851571
0.437115,-0.899671
0.344962,-0.938775
0.24936,-0.968491
0.151264,-0.988522
0.0516551,-0.998668
-0.04847,-0.998828
-0.14811,-0.988999
-0.24627,-0.96928
-0.341966,-0.939868
-0.434243,-0.901057
-0.522178,-0.853236
-0.604891,-0.796883
-0.681554,-0.732561
-0.751403,-0.660913
-0.813737,-0.582656
-0.867934,-0.498572
-0.913451,-0.409503
-0.949834,-0.316339
-0.976719,-0.220011
-0.993837,-0.121483
-1.00102,-0.0217406
-0.998185,0.0782194
-0.985372,0.177397
-0.962705,0.274801
-0.930412,0.369457
-0.888814,0.460418
-0.838328,0.546775
-0.779459,0.627665
-0.712795,0.702277
-0.639003,0.769867
-0.558822,0.829759
-0.473052,0.881352
-0.382551,0.924132
-0.288225,0.957671
-0.191017,0.981633
-0.0918985,0.995779
0.00813889,0.999967
0.108095,0.994155
0.20697,0.978402
0.303775,0.952865
0.397543,0.917799
0.487335,0.873555
0.572254,0.820576
0.65145,0.75939
0.724132,0.690611
0.789572,0.614926
0.847117,0.533092
0.896191,0.445926
0.936302,0.354301
0.967051,0.259134
0.988129,0.161375
0.999326,0.062002
1.00053,-0.0379907
0.991728,-0.137604
0.973009,-0.23584
0.94456,-0.331719
0.906665,-0.42428
0.859704,-0.512599
0.804145,-0.595791
0.740546,-0.673026
0.66954,-0.74353
0.59184,-0.806599
0.50822,-0.861602
0.419519,-0.907989
0.326623,-0.945296
0.23046,-0.97315
0.131993,-0.991273
0.0322055,-0.999483
-0.0679038,-0.997698
-0.167334,-0.985936
-0.265091,-0.964315
-0.360197,-0.93305
-0.451701,-0.892455
-0.538688,-0.842936
-0.620288,-0.784987
-0.695685,-0.719188
-0.764126,-0.646198
-0.824925,-0.566745
-0.877475,-0.481625
-0.92125,-0.391689
-0.955813,-0.297836
-0.980817,-0.201004
-0.996013,-0.102163
-1.00125,-0.00229964
-0.996473,0.0975865
-0.981732,0.196497
-0.957174,0.293442
-0.923044,0.387453
-0.879683,0.477589
-0.827526,0.56295
-0.767093,0.642681
-0.69899,0.715985
-0.623896,0.782129
-0.542564,0.840452
-0.455806,0.890371
-0.36449,0.931386
-0.269529,0.963087
-0.171873,0.985157
-0.0724975,0.997375
0.0276025,0.99962
0.127426,0.991868
0.225976,0.974198
0.322266,0.946786
0.415333,0.909906
0.504247,0.863927
0.588119,0.809309
0.666109,0.746598
0.737438,0.67642
0.801393,0.599479
0.857334,0.516542
0.904702,0.42844
0.943022,0.336054
0.971912,0.240307
0.991084,0.142158
1.00034,0.0425863
0.999601,-0.057411
0.988862,-0.156834
0.968234,-0.254689
0.937924,-0.349997
0.898235,-0.441805
0.849563,-0.529195
0.792396,-0.611293
0.727305,-0.687278
0.65494,-0.75639
0.576027,-0.817938
0.491353,-0.871307
0.401765,-0.915963
0.30816,-0.951459
0.211473,-0.977441
0.112672,-0.993648
0.0127437,-0.999919
-0.0873119,-0.996191
-0.186494,-0.9825
-0.283812,-0.958985
-0.378291,-0.92588
-0.468988,-0.883516
-0.554995,-0.832317
-0.635451,-0.772794
-0.709553,-0.705544
-0.77656,-0.631238
-0.835801,-0.55062
-0.886684,-0.464496
-0.9287,-0.373727
-0.96143,-0.27922
-0.984544,-0.181922
-0.997814,-0.0828038
-1.00111,0.0171422
-0.994385,0.116917
-0.977722,0.215522
-0.951281,0.311972
-0.915327,0.405303
-0.870221,0.49458
-0.816411,0.578912
-0.754438,0.657454
-0.684921,0.729422
-0.608554,0.794096
-0.526101,0.850829
-0.438388,0.899053
-0.346291,0.938287
-0.250731,0.968138
-0.152663,0.988308
-0.0530691,0.998594
0.0470556,0.998895
0.14671,0.989207
0.244897,0.969626
0.340635,0.94035
0.432967,0.90167
0.520969,0.853973
0.603762,0.797736
0.680516,0.733522
0.750466,0.661973
0.812911,0.583805
0.867227,0.499798
0.912871,0.410793
0.949385,0.31768
0.976407,0.22139
0.993664,0.122887
1.00098,0.0231544
0.998294,-0.0768095
0.985622,-0.176005
0.963093,-0.273441
0.930934,-0.368142
0.889465,-0.459162
0.839101,-0.545591
0.780347,-0.626563
0.713789,-0.70127
0.640093,-0.768964
0.559996,-0.828968
0.474299,-0.880683
0.383859,-0.923591
0.289581,-0.957263
0.192407,-0.981362
0.0933084,-0.995648
-0.00672293,-0.999977
-0.106687,-0.994307
-0.205584,-0.978693
-0.302426,-0.953293
-0.396243,-0.918359
-0.486098,-0.874242
-0.571091,-0.821383
-0.650374,-0.76031
-0.723153,-0.691633
-0.788701,-0.616041
-0.846361,-0.534287
-0.895558,-0.447191
-0.9358,-0.355624
-0.966683,-0.260499
-0.9879,-0.16277
-0.999237,-0.0634135
-1.00058,0.0365775
-0.991922,0.136203
-0.973342,0.234466
-0.945028,0.330384
-0.907265,0.422999
-0.860429,0.511384
-0.804988,0.594655
-0.741498,0.671979
-0.670592,0.742583
-0.592981,0.805762
-0.50944,0.860883
-0.420804,0.907395
-0.327961,0.944834
-0.231838,0.972824
-0.133396,0.991085
-0.0336207,0.999436
0.066491,0.997793
0.165938,0.986171
0.263725,0.964688
0.358875,0.933558
0.450437,0.893092
0.537494,0.843696
0.619176,0.785862
0.694666,0.72017
0.76321,0.647276
0.824122,0.56791
0.876792,0.482864
0.920694,0.39299
0.95539,0.299186
0.980532,0.202389
0.995868,0.10357
1.00125,0.00371386
0.996611,-0.0961789
0.98201,-0.19511
0.957589,-0.29209
0.923592,-0.386149
0.880359,-0.476346
0.828322,-0.56178
0.768003,-0.641597
0.700003,-0.714997
0.625003,-0.781247
0.543754,-0.839685
0.457066,-0.889726
0.365808,-0.93087
0.270892,-0.962705
0.173267,-0.984913
0.0739097,-0.997272
-0.026187,-0.999658
-0.126022,-0.992047
-0.224596,-0.974517
-0.320925,-0.94724
-0.414045,-0.910492
-0.503024,-0.864639
-0.586972,-0.810139
-0.665051,-0.747538
-0.73648,-0.677461
-0.800544,-0.60061
-0.856602,-0.517753
-0.904094,-0.429718
-0.942545,-0.337386
-0.971571,-0.24168
-0.990881,-0.143557
-1.00028,-0.0439992
-0.999681,0.055999
-0.989083,0.155437
-0.968594,0.253321
-0.938419,0.348672
-0.898859,0.440536
-0.850312,0.527994
-0.793261,0.610173
-0.728277,0.68625
-0.656011,0.755464
-0.577184,0.817124
-0.492586,0.870612
-0.403062,0.915395
-0.309507,0.951023
-0.212857,0.977141
-0.114079,0.993488
-0.0141595,0.9999
0.0859012,0.996313
0.185103,0.982763
0.282454,0.959385
0.37698,0.926413
0.467736,0.884177
0.553815,0.8331
0.634356,0.773691
0.708554,0.706546
0.775666,0.632335
0.835021,0.5518
0.886026,0.465748
0.92817,0.375038
0.961033,0.280578
0.984286,0.183312
0.997696,0.0842131
1.00113,-0.0157281
0.99455,-0.115512
0.978026,-0.214141
0.951722,-0.310628
0.9159,-0.404009
0.87092,-0.49335
0.81723,-0.577758
0.755368,-0.656388
0.685953,-0.728454
0.609678,-0.793235
0.527306,-0.850085
0.439661,-0.898433
0.347619,-0.937797
0.252101,-0.967783
0.154063,-0.988091
0.0544831,-0.998518
-0.0456412,-0.998961
-0.145309,-0.989413
-0.243524,-0.969971
-0.339303,-0.94083
-0.43169,-0.90228
-0.519759,-0.854708
-0.602631,-0.798588
-0.679477,-0.734483
-0.749528,-0.663033
-0.812084,-0.584952
-0.866518,-0.501022
-0.912288,-0.412082
-0.948935,-0.319021
-0.976092,-0.222769
-0.993489,-0.12429
-1.00095,-0.0245683
-0.998402,0.0753993
-0.98587,0.174613
-0.96348,0.27208
-0.931454,0.366827
-0.890114,0.457906
-0.839873,0.544405
-0.781233,0.62546
-0.714781,0.700261
-0.641181,0.768059
-0.561169,0.828177
-0.475546,0.880012
-0.385167,0.923048
-0.290936,0.956853
-0.193796,0.98109
-0.0947182,0.995515
0.00530695,0.999986
0.105279,0.994457
0.204198,0.978983
0.301076,0.953719
0.394942,0.918918
0.484859,0.874928
0.569928,0.822189
0.649297,0.761228
0.722173,0.692654
0.787828,0.617154
0.845604,0.535482
0.894924,0.448456
0.935295,0.356945
0.966313,0.261865
0.987668,0.164166
0.999146,0.0648248
1.00063,-0.0351642
0.992114,-0.134802
0.973673,-0.233091
0.945495,-0.329049
0.907863,-0.421717
0.861152,-0.510168
0.805829,-0.593517
0.742449,-0.670931
0.671643,-0.741635
0.594121,-0.804924
0.510658,-0.860163
0.422089,-0.9068
0.329298,-0.944369
0.233215,-0.972495
0.134799,-0.990896
0.0350359,-0.999388
-0.0650781,-0.997885
-0.164541,-0.986405
-0.262359,-0.96506
-0.357553,-0.934064
-0.449172,-0.893728
-0.536299,-0.844454
-0.618063,-0.786736
-0.693646,-0.721151
-0.762293,-0.648354
-0.823317,-0.569073
-0.876107,-0.484102
-0.920137,-0.39429
-0.954965,-0.300535
-0.980244,-0.203774
-0.99572,-0.104976
-1.00124,-0.00512808
-0.996746,0.0947712
-0.982285,0.193723
-0.958001,0.290737
-0.924138,0.384844
-0.881032,0.475102
-0.829117,0.56061
-0.76891,0.640511
-0.701015,0.714008
-0.626109,0.780364
-0.544942,0.838916
-0.458326,0.88908
-0.367126,0.930352
-0.272255,0.962321
-0.174662,0.984667
-0.0753218,0.997166
0.0247715,0.999694
0.124617,0.992224
0.223216,0.974833
0.319584,0.947693
0.412755,0.911076
0.501799,0.865348
0.585825,0.810967
0.663992,0.748476
0.73552,0.678501
0.799692,0.60174
0.855868,0.518962
0.903485,0.430994
0.942067,0.338717
0.971228,0.243052
0.990677,0.144957
1.00022,0.045412
0.99976,-0.0545869
0.989302,-0.15404
0.968952,-0.251953
0.938911,-0.347346
0.899482,-0.439266
0.851058,-0.526793
0.794124,-0.609052
0.729248,-0.68522
0.65708,-0.754537
0.578341,-0.816308
0.493818,-0.869916
0.404358,-0.914824
0.310853,-0.950585
0.214241,-0.97684
0.115485,-0.993326
0.0155754,-0.999879
-0.0844904,-0.996433
-0.183711,-0.983023
-0.281095,-0.959783
-0.375668,-0.926945
-0.466484,-0.884837
-0.552635,-0.833881
-0.63326,-0.774586
-0.707553,-0.707546
-0.774769,-0.63343
-0.834238,-0.552979
-0.885365,-0.466999
-0.927638,-0.376349
-0.960635,-0.281935
-0.984025,-0.184702
-0.997575,-0.0856222
-1.00115,0.0143141
-0.994713,0.114107
-0.978328,0.212759
-0.952161,0.309284
-0.916472,0.402715
-0.871618,0.49212
-0.818048,0.576603
-0.756297,0.65532
-0.686984,0.727484
-0.6108,0.792373
-0.528509,0.849339
-0.440932,0.897811
-0.348947,0.937305
-0.253471,0.967426
-0.155462,0.987873
-0.0558969,0.99844
0.0442266,0.999024
0.143908,0.989617
0.24215,0.970314
0.337971,0.941308
0.430412,0.902889
0.518549,0.855441
0.6015,0.799439
0.678436,0.735442
0.748588,0.664091
0.811254,0.586099
0.865808,0.502245
0.911704,0.41337
0.948482,0.320361
0.975776,0.224148
0.993312,0.125693
1.00091,0.0259821
0.998508,-0.0739891
0.986117,-0.17322
0.963864,-0.270719
0.931973,-0.365511
0.890762,-0.456648
0.840643,-0.543218
0.782118,-0.624356
0.715772,-0.699251
0.642268,-0.767153
0.562341,-0.827383
0.476791,-0.87934
0.386473,-0.922503
0.292291,-0.956441
0.195185,-0.980815
0.0961277,-0.995381
-0.00389097,-0.999992
-0.103871,-0.994604
-0.202812,-0.97927
-0.299725,-0.954143
-0.393641,-0.919475
-0.48362,-0.875612
-0.568763,-0.822993
-0.648218,-0.762144
-0.721192,-0.693673
-0.786953,-0.618266
-0.844845,-0.536676
-0.894288,-0.44972
-0.934789,-0.358266
-0.965942,-0.263229
-0.987435,-0.16556
-0.999054,-0.066236
-1.00068,0.0337508
-0.992303,0.1334
-0.974002,0.231715
-0.94596,0.327713
-0.908459,0.420434
-0.861873,0.508951
-0.806669,0.592378
-0.743398,0.669882
-0.672693,0.740686
-0.595261,0.804084
-0.511876,0.859441
-0.423373,0.906203
-0.330635,0.943903
-0.234592,0.972165
-0.136202,0.990704
-0.036451,0.999337
0.063665,0.997976
0.163144,0.986636
0.260992,0.965429
0.35623,0.934568
0.447906,0.894361
0.535102,0.845211
0.616948,0.787608
0.692624,0.72213
0.761374,0.64943
0.82251,0.570236
0.875421,0.485339
0.919578,0.395589
0.954539,0.301883
0.979954,0.205159
0.995571,0.106382
1.00123,0.00654228
0.996879,-0.0933632
0.982558,-0.192335
0.958412,-0.289384
0.924682,-0.383538
0.881704,-0.473858
0.82991,-0.559438
0.769817,-0.639425
0.702025,-0.713017
0.627213,-0.779479
0.546129,-0.838146
0.459584,-0.888431
0.368443,-0.929833
0.273618,-0.961936
0.176056,-0.98442
0.0767337,-0.997059
-0.0233559,-0.999728
-0.123212,-0.9924
-0.221836,-0.975147
-0.318241,-0.948143
-0.411464,-0.911658
-0.500573,-0.866056
-0.584676,-0.811794
-0.662932,-0.749413
-0.734558,-0.679539
-0.798839,-0.602869
-0.855132,-0.52017
-0.902873,-0.43227
-0.941586,-0.340047
-0.970883,-0.244424
-0.990471,-0.146356
-1.00015,-0.0468247
-0.999836,0.0531748
-0.989519,0.152643
-0.969307,0.250584
-0.939402,0.346019
-0.900103,0.437995
-0.851803,0.52559
-0.794985,0.607929
-0.730218,0.68419
-0.658148,0.753608
-0.579496,0.81549
-0.49505,0.869217
-0.405653,0.914252
-0.312199,0.950145
-0.215624,0.976536
-0.116892,0.993162
-0.0169912,0.999856
0.0830793,0.996552
0.182319,0.983282
0.279736,0.960179
0.374355,0.927474
0.465231,0.885495
0.551454,0.834661
0.632163,0.77548
0.70655,0.708544
0.773872,0.634523
0.833455,0.554157
0.884703,0.468249
0.927104,0.377659
0.960235,0.283292
0.983763,0.186092
0.997453,0.0870311
1.00117,-0.0129
0.994873,-0.112702
0.978629,-0.211377
0.952598,-0.307938
0.917041,-0.40142
0.872314,-0.490888
0.818863,-0.575447
0.757224,-0.654251
0.688013,-0.726513
0.611922,-0.79151
0.529711,-0.848592
0.442203,-0.897187
0.350274,-0.936811
0.254841,-0.967067
0.15686,-0.987652
0.0573107,-0.998361
-0.0428119,-0.999085
-0.142506,-0.98982
-0.240776,-0.970655
-0.336637,-0.941785
-0.429133,-0.903496
-0.517337,-0.856173
-0.600367,-0.800288
-0.677394,-0.736399
-0.747647,-0.665147
-0.810424,-0.587244
-0.865096,-0.503468
-0.911117,-0.414657
-0.948027,-0.3217
-0.975457,-0.225526
-0.993133,-0.127096
-1.00088,-0.0273958
-0.998612,0.0725786
-0.986361,0.171827
-0.964246,0.269358
-0.932489,0.364194
-0.891407,0.455389
-0.841411,0.54203
-0.783001,0.623251
-0.716761,0.698239
-0.643354,0.766245
-0.563512,0.826588
-0.478036,0.878665
-0.387779,0.921956
-0.293645,0.956027
-0.196574,0.980538
-0.0975371,0.995244
0.00247497,0.999997
0.102462,0.99475
0.201425,0.979556
0.298373,0.954566
0.392338,0.92003
0.482379,0.876294
0.567597,0.823796
0.647139,0.763059
0.720209,0.694691
0.786077,0.619377
0.844084,0.537869
0.893651,0.450982
0.934281,0.359586
0.965568,0.264593
0.987199,0.166955
0.998959,0.067647
1.00073,-0.0323373
0.992491,-0.131998
0.974329,-0.230339
0.946423,-0.326377
0.909054,-0.419151
0.862593,-0.507733
0.807507,-0.591238
0.744346,-0.668831
0.673741,-0.739735
0.596399,-0.803242
0.513092,-0.858717
0.424655,-0.905604
0.331972,-0.943435
0.235968,-0.971832
0.137605,-0.990511
0.037866,-0.999285
-0.0622518,-0.998065
-0.161747,-0.986865
-0.259625,-0.965797
-0.354906,-0.93507
-0.446639,-0.894993
-0.533905,-0.845966
-0.615832,-0.788479
-0.691601,-0.723107
-0.760454,-0.650505
-0.821702,-0.571397
-0.874733,-0.486575
-0.919017,-0.396888
-0.95411,-0.303231
-0.979663,-0.206543
-0.995419,-0.107788
-1.00122,-0.00795648
-0.99701,0.0919551
-0.98283,0.190947
-0.958821,0.28803
-0.925224,0.382232
-0.882374,0.472612
-0.830701,0.558266
-0.770721,0.638337
-0.703034,0.712024
-0.628316,0.778592
-0.547316,0.837374
-0.460842,0.887781
-0.369759,0.929311
-0.274979,0.961548
-0.17745,0.98417
-0.0781455,0.99695
0.0219402,0.99976
0.121807,0.992573
0.220455,0.975459
0.316898,0.948592
0.410173,0.912238
0.499346,0.866762
0.583526,0.812619
0.66187,0.750349
0.733595,0.680576
0.797985,0.603997
0.854395,0.521378
0.90226,0.433545
0.941104,0.341377
0.970536,0.245795
0.990263,0.147755
1.00009,0.0482374
0.99991,-0.0517625
0.989734,-0.151245
0.969661,-0.249214
0.939891,-0.344692
0.900723,-0.436723
0.852547,-0.524386
0.795845,-0.606806
0.731186,-0.683157
0.659214,-0.752677
0.58065,-0.814671
0.49628,-0.868517
0.406947,-0.913678
0.313544,-0.949703
0.217006,-0.976231
0.118298,-0.992996
0.018407,-0.999831
-0.0816681,-0.996668
-0.180927,-0.983538
-0.278376,-0.960573
-0.373041,-0.928002
-0.463976,-0.886151
-0.550271,-0.835439
-0.631064,-0.776372
-0.705546,-0.709542
-0.772972,-0.635616
-0.832669,-0.555334
-0.884039,-0.469498
-0.926569,-0.378968
-0.959833,-0.284648
-0.983498,-0.187481
-0.997329,-0.0884399
-1.00119,0.0114858
-0.995032,0.111297
-0.978927,0.209995
-0.953033,0.306593
-0.917608,0.400125
-0.873008,0.489656
-0.819677,0.57429
-0.75815,0.653181
-0.689041,0.725541
-0.613042,0.790645
-0.530912,0.847843
-0.443473,0.896562
-0.3516,0.936315
-0.25621,0.966706
-0.158259,0.987429
-0.0587243,0.998279
0.0413972,0.999145
0.141105,0.99002
0.239401,0.970995
0.335304,0.942259
0.427853,0.904101
0.516124,0.856903
0.599234,0.801135
0.676351,0.737356
0.746705,0.666203
0.809591,0.588388
0.864382,0.504689
0.910529,0.415944
0.947571,0.323039
0.975137,0.226903
0.992952,0.128499
1.00084,0.0288095
0.998714,-0.0711681
0.986603,-0.170434
0.964627,-0.267995
0.933004,-0.362877
0.892051,-0.45413
0.842178,-0.540841
0.783883,-0.622144
0.717749,-0.697226
0.644438,-0.765335
0.564682,-0.825791
0.47928,-0.877989
0.389084,-0.921408
0.294998,-0.955612
0.197962,-0.98026
0.0989463,-0.995105
-0.00105897,-0.999999
-0.101054,-0.994894
-0.200038,-0.979839
-0.297021,-0.954986
-0.391035,-0.920583
-0.481138,-0.876975
-0.56643,-0.824596
-0.646057,-0.763972
-0.719224,-0.695708
-0.785199,-0.620487
-0.843322,-0.539061
-0.893011,-0.452244
-0.933771,-0.360905
-0.965192,-0.265957
-0.986962,-0.168349
-0.998862,-0.069058
-1.00077,0.0309238
-0.992677,0.130596
-0.974654,0.228963
-0.946885,0.32504
-0.909646,0.417866
-0.863311,0.506514
-0.808343,0.590097
-0.745292,0.667779
-0.674788,0.738783
-0.597535,0.802399
-0.514308,0.857991
-0.425937,0.905003
-0.333307,0.942966
-0.237344,0.971498
-0.139008,0.990316
-0.0392809,0.99923
0.0608385,0.998152
0.16035,0.987093
0.258257,0.966163
0.353582,0.935571
0.445371,0.895623
0.532707,0.846719
0.614715,0.789348
0.690576,0.724083
0.759532,0.651578
0.820892,0.572557
0.874043,0.48781
0.918454,0.398185
0.95368,0.304579
0.97937,0.207926
0.995265,0.109194
1.00121,0.00937066
0.997139,-0.0905467
0.983099,-0.189559
0.959228,-0.286675
0.925764,-0.380925
0.883043,-0.471365
0.831491,-0.557092
0.771624,-0.637247
0.704042,-0.711031
0.629418,-0.777704
0.548501,-0.8366
0.462098,-0.88713
0.371075,-0.928788
0.276341,-0.961159
0.178843,-0.983918
0.0795571,-0.996838
-0.0205245,-0.99979
-0.120401,-0.992744
-0.219073,-0.97577
-0.315555,-0.949038
-0.408881,-0.912817
-0.498118,-0.867467
-0.582374,-0.813442
-0.660807,-0.751283
-0.732631,-0.681611
-0.797129,-0.605123
-0.853656,-0.522584
-0.901646,-0.434819
-0.940619,-0.342706
-0.970187,-0.247165
-0.990052,-0.149153
-1.00002,-0.0496499
-0.999982,0.0503501
-0.989947,0.149847
-0.970013,0.247845
-0.940379,0.343364
-0.90134,0.43545
-0.853289,0.523182
-0.796704,0.605681
-0.732152,0.682124
-0.660279,0.751746
-0.581803,0.81385
-0.497509,0.867815
-0.40824,0.913103
-0.314889,0.949259
-0.218388,0.975923
-0.119704,0.992828
-0.0198227,0.999804
0.0802568,0.996782
0.179534,0.983793
0.277015,0.960965
0.371727,0.928528
0.462721,0.886806
0.549088,0.836215
0.629964,0.777263
0.704541,0.710538
0.772072,0.636707
0.831882,0.556509
0.883373,0.470747
0.926031,0.380276
0.959429,0.286003
0.983232,0.18887
0.997203,0.0898485
1.0012,-0.0100717
0.995188,-0.109891
0.979223,-0.208612
0.953466,-0.305246
0.918174,-0.398828
0.8737,-0.488422
0.82049,-0.573131
0.759074,-0.65211
0.690068,-0.724567
0.614161,-0.789778
0.532112,-0.847092
0.444742,-0.895935
0.352925,-0.935818
0.257579,-0.966343
0.159657,-0.987205
0.0601378,-0.998195
-0.0399823,-0.999202
-0.139703,-0.990218
-0.238026,-0.971332
-0.333969,-0.942732
-0.426572,-0.904705
-0.51491,-0.857631
-0.598099,-0.80198
-0.675306,-0.73831
-0.745761,-0.667257
-0.808757,-0.589531
-0.863667,-0.50591
-0.909939,-0.417229
-0.947113,-0.324377
-0.974815,-0.22828
-0.992769,-0.129901
-1.00079,-0.0302231
-0.998813,0.0697573
-0.986843,0.16904
-0.965005,0.266633
-0.933517,0.361559
-0.892694,0.452869
-0.842943,0.539651
-0.784763,0.621036
-0.718736,0.696211
-0.645521,0.764424
-0.565851,0.824993
-0.480522,0.877311
-0.390389,0.920857
-0.296351,0.955194
-0.19935,0.979979
-0.100355,0.994964
-0.000357029,1
0.0996447,0.995036
0.19865,0.980121
0.295669,0.955405
0.389731,0.921135
0.479896,0.877654
0.565262,0.825396
0.644975,0.764884
0.718239,0.696723
0.78432,0.621595
0.842558,0.540251
0.89237,0.453505
0.933259,0.362224
0.964815,0.26732
0.986723,0.169743
0.998763,0.0704688
1.00082,-0.0295102
0.992861,-0.129194
0.974977,-0.227586
0.947344,-0.323702
0.910237,-0.416581
0.864028,-0.505294
0.809178,-0.588955
0.746237,-0.666725
0.675833,-0.737829
0.598671,-0.801554
0.515522,-0.857264
0.427218,-0.904401
0.334642,-0.942494
0.238719,-0.971162
0.14041,-0.990118
0.0406958,-0.999174
-0.059425,-0.998237
-0.158952,-0.987318
-0.256889,-0.966526
-0.352257,-0.936069
-0.444103,-0.896251
-0.531507,-0.847471
-0.613597,-0.790215
-0.68955,-0.725058
-0.758608,-0.65265
-0.82008,-0.573716
-0.873351,-0.489044
-0.917889,-0.399482
-0.953248,-0.305925
-0.979074,-0.209309
-0.99511,-0.1106
-1.00119,-0.0107848
-0.997267,0.0891382
-0.983366,0.18817
-0.959633,0.28532
-0.926303,0.379617
-0.883709,0.470117
-0.832279,0.555917
-0.772526,0.636157
-0.705048,0.710036
-0.630519,0.776814
-0.549685,0.835824
-0.463354,0.886476
-0.37239,0.928263
-0.277701,0.960768
-0.180236,0.983665
-0.0809685,0.996725
0.0191088,0.999818
0.118995,0.992913
0.217691,0.976078
0.314211,0.949483
0.407588,0.913393
0.496889,0.868169
0.581222,0.814264
0.659742,0.752216
0.731665,0.682645
0.796271,0.606249
0.852915,0.523789
0.901029,0.436092
0.940133,0.344034
0.969836,0.248535
0.98984,0.150552
0.999946,0.0510623
1.00005,-0.0489376
0.990159,-0.148448
0.970363,-0.246474
0.940864,-0.342036
0.901956,-0.434177
0.854028,-0.521976
0.797561,-0.604555
0.733117,-0.681089
0.661343,-0.750812
0.582955,-0.813027
0.498738,-0.867112
0.409533,-0.912525
0.316232,-0.948813
0.21977,-0.975614
0.12111,-0.992658
0.0212384,-0.999775
-0.0788453,-0.996895
-0.17814,-0.984045
-0.275654,-0.961356
-0.370412,-0.929052
-0.461465,-0.887459
-0.547903,-0.83699
-0.628863,-0.778152
-0.703534,-0.711532
-0.771169,-0.637797
-0.831093,-0.557684
-0.882706,-0.471994
-0.925492,-0.381584
-0.959023,-0.287358
-0.982963,-0.190259
-0.997075,-0.0912569
-1.00121,0.00865752
-0.995343,0.108485
-0.979518,0.207228
-0.953897,0.303899
-0.918738,0.397531
-0.874391,0.487187
-0.8213,0.571972
-0.759997,0.651037
-0.691093,0.723591
-0.615278,0.78891
-0.533311,0.846339
-0.446011,0.895305
-0.35425,0.935318
-0.258947,0.965978
